caso,zona,mes,variable,valor,horas
CB,PRIMERAPLANTAALTA:1PAXES,8,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXES,9,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXES,10,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXES,11,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXES,12,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXES,1,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXES,2,enfriamiento_total_kWh_termicos,0.0,672
CB,PRIMERAPLANTAALTA:1PAXES,3,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXES,4,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXES,5,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXES,6,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXES,7,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXES,8,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXES,9,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXES,10,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXES,11,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXES,12,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:ASCENSOR,1,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:ASCENSOR,2,enfriamiento_sensible_kWh_termicos,0.0,672
CB,PRIMERAPLANTAALTA:ASCENSOR,3,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:ASCENSOR,4,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:ASCENSOR,5,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:ASCENSOR,6,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:ASCENSOR,7,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:ASCENSOR,8,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:ASCENSOR,9,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:ASCENSOR,10,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:ASCENSOR,11,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:ASCENSOR,12,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:ASCENSOR,1,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:ASCENSOR,2,enfriamiento_total_kWh_termicos,0.0,672
CB,PRIMERAPLANTAALTA:ASCENSOR,3,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:ASCENSOR,4,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:ASCENSOR,5,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:ASCENSOR,6,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:ASCENSOR,7,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:ASCENSOR,8,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:ASCENSOR,9,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:ASCENSOR,10,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:ASCENSOR,11,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:ASCENSOR,12,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXSR,1,enfriamiento_sensible_kWh_termicos,156.85963573646995,744
CB,PRIMERAPLANTAALTA:1PAXSR,2,enfriamiento_sensible_kWh_termicos,198.82659448664262,672
CB,PRIMERAPLANTAALTA:1PAXSR,3,enfriamiento_sensible_kWh_termicos,261.21406279296536,744
CB,PRIMERAPLANTAALTA:1PAXSR,4,enfriamiento_sensible_kWh_termicos,206.33883357611813,720
CB,PRIMERAPLANTAALTA:1PAXSR,5,enfriamiento_sensible_kWh_termicos,221.7531906007828,744
CB,PRIMERAPLANTAALTA:1PAXSR,6,enfriamiento_sensible_kWh_termicos,133.68526408931766,720
CB,PRIMERAPLANTAALTA:1PAXSR,7,enfriamiento_sensible_kWh_termicos,79.59976983243307,744
CB,PRIMERAPLANTAALTA:1PAXSR,8,enfriamiento_sensible_kWh_termicos,67.97739928635568,744
CB,PRIMERAPLANTAALTA:1PAXSR,9,enfriamiento_sensible_kWh_termicos,48.34378917095842,720
CB,PRIMERAPLANTAALTA:1PAXSR,10,enfriamiento_sensible_kWh_termicos,62.53158301684713,744
CB,PRIMERAPLANTAALTA:1PAXSR,11,enfriamiento_sensible_kWh_termicos,49.00965777286091,720
CB,PRIMERAPLANTAALTA:1PAXSR,12,enfriamiento_sensible_kWh_termicos,92.59833773992895,744
CB,PRIMERAPLANTAALTA:1PAXSR,1,enfriamiento_total_kWh_termicos,326.53935523860457,744
CB,PRIMERAPLANTAALTA:1PAXSR,2,enfriamiento_total_kWh_termicos,381.59010883169765,672
CB,PRIMERAPLANTAALTA:1PAXSR,3,enfriamiento_total_kWh_termicos,473.0710268483614,744
CB,PRIMERAPLANTAALTA:1PAXSR,4,enfriamiento_total_kWh_termicos,422.740211464171,720
CB,PRIMERAPLANTAALTA:1PAXSR,5,enfriamiento_total_kWh_termicos,417.7017904509093,744
CB,PRIMERAPLANTAALTA:1PAXSR,6,enfriamiento_total_kWh_termicos,260.0275560931164,720
CB,PRIMERAPLANTAALTA:1PAXSR,7,enfriamiento_total_kWh_termicos,161.63955059538628,744
CB,PRIMERAPLANTAALTA:1PAXSR,8,enfriamiento_total_kWh_termicos,129.6055272564849,744
CB,PRIMERAPLANTAALTA:1PAXSR,9,enfriamiento_total_kWh_termicos,92.1292961785167,720
CB,PRIMERAPLANTAALTA:1PAXSR,10,enfriamiento_total_kWh_termicos,104.13114106118485,744
CB,PRIMERAPLANTAALTA:1PAXSR,11,enfriamiento_total_kWh_termicos,86.2695078480608,720
CB,PRIMERAPLANTAALTA:1PAXSR,12,enfriamiento_total_kWh_termicos,197.86073793933403,744
CB,PRIMERAPLANTAALTA:1PAXPAS,1,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXPAS,2,enfriamiento_sensible_kWh_termicos,0.0,672
CB,PRIMERAPLANTAALTA:1PAXPAS,3,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXPAS,4,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXPAS,5,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXPAS,6,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXPAS,7,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXPAS,8,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXPAS,9,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXPAS,10,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXPAS,11,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXPAS,12,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXPAS,1,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXPAS,2,enfriamiento_total_kWh_termicos,0.0,672
CB,PRIMERAPLANTAALTA:1PAXPAS,3,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXPAS,4,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXPAS,5,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXPAS,6,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXPAS,7,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXPAS,8,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXPAS,9,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXPAS,10,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXPAS,11,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXPAS,12,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXOFX02,1,enfriamiento_sensible_kWh_termicos,158.74445128204172,744
CB,PRIMERAPLANTAALTA:1PAXOFX02,2,enfriamiento_sensible_kWh_termicos,184.6239472627056,672
CB,PRIMERAPLANTAALTA:1PAXOFX02,3,enfriamiento_sensible_kWh_termicos,230.0410037187929,744
CB,PRIMERAPLANTAALTA:1PAXOFX02,4,enfriamiento_sensible_kWh_termicos,191.03605584873893,720
CB,PRIMERAPLANTAALTA:1PAXOFX02,5,enfriamiento_sensible_kWh_termicos,200.74613284798008,744
CB,PRIMERAPLANTAALTA:1PAXOFX02,6,enfriamiento_sensible_kWh_termicos,135.94459870596694,720
CB,PRIMERAPLANTAALTA:1PAXOFX02,7,enfriamiento_sensible_kWh_termicos,89.47071474698295,744
CB,PRIMERAPLANTAALTA:1PAXOFX02,8,enfriamiento_sensible_kWh_termicos,73.50171622478511,744
CB,PRIMERAPLANTAALTA:1PAXOFX02,9,enfriamiento_sensible_kWh_termicos,56.477772806208094,720
CB,PRIMERAPLANTAALTA:1PAXOFX02,10,enfriamiento_sensible_kWh_termicos,74.74786755173753,744
CB,PRIMERAPLANTAALTA:1PAXOFX02,11,enfriamiento_sensible_kWh_termicos,65.17710897574449,720
CB,PRIMERAPLANTAALTA:1PAXOFX02,12,enfriamiento_sensible_kWh_termicos,105.41522153809451,744
CB,PRIMERAPLANTAALTA:1PAXOFX02,1,enfriamiento_total_kWh_termicos,311.38071751755206,744
CB,PRIMERAPLANTAALTA:1PAXOFX02,2,enfriamiento_total_kWh_termicos,343.72466742038864,672
CB,PRIMERAPLANTAALTA:1PAXOFX02,3,enfriamiento_total_kWh_termicos,409.9139587736027,744
CB,PRIMERAPLANTAALTA:1PAXOFX02,4,enfriamiento_total_kWh_termicos,378.46306357168777,720
CB,PRIMERAPLANTAALTA:1PAXOFX02,5,enfriamiento_total_kWh_termicos,372.64743245882704,744
CB,PRIMERAPLANTAALTA:1PAXOFX02,6,enfriamiento_total_kWh_termicos,255.09212780398428,720
CB,PRIMERAPLANTAALTA:1PAXOFX02,7,enfriamiento_total_kWh_termicos,183.5393203467912,744
CB,PRIMERAPLANTAALTA:1PAXOFX02,8,enfriamiento_total_kWh_termicos,138.071405045296,744
CB,PRIMERAPLANTAALTA:1PAXOFX02,9,enfriamiento_total_kWh_termicos,111.14601941901626,720
CB,PRIMERAPLANTAALTA:1PAXOFX02,10,enfriamiento_total_kWh_termicos,128.6470068448251,744
CB,PRIMERAPLANTAALTA:1PAXOFX02,11,enfriamiento_total_kWh_termicos,118.00091329961293,720
CB,PRIMERAPLANTAALTA:1PAXOFX02,12,enfriamiento_total_kWh_termicos,216.9899646983372,744
CB,PRIMERAPLANTAALTA:1PAXBAX02,1,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX02,2,enfriamiento_sensible_kWh_termicos,0.0,672
CB,PRIMERAPLANTAALTA:1PAXBAX02,3,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX02,4,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX02,5,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX02,6,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX02,7,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX02,8,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX02,9,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX02,10,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX02,11,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX02,12,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX02,1,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX02,2,enfriamiento_total_kWh_termicos,0.0,672
CB,PRIMERAPLANTAALTA:1PAXBAX02,3,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX02,4,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX02,5,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX02,6,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX02,7,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX02,8,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX02,9,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX02,10,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX02,11,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX02,12,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX01,1,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX01,2,enfriamiento_sensible_kWh_termicos,0.0,672
CB,PRIMERAPLANTAALTA:1PAXBAX01,3,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX01,4,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX01,5,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX01,6,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX01,7,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX01,8,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX01,9,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX01,10,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX01,11,enfriamiento_sensible_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX01,12,enfriamiento_sensible_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX01,1,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX01,2,enfriamiento_total_kWh_termicos,0.0,672
CB,PRIMERAPLANTAALTA:1PAXBAX01,3,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX01,4,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX01,5,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX01,6,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX01,7,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX01,8,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX01,9,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX01,10,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXBAX01,11,enfriamiento_total_kWh_termicos,0.0,720
CB,PRIMERAPLANTAALTA:1PAXBAX01,12,enfriamiento_total_kWh_termicos,0.0,744
CB,PRIMERAPLANTAALTA:1PAXOFX03,1,enfriamiento_sensible_kWh_termicos,264.3931012814043,744
CB,PRIMERAPLANTAALTA:1PAXOFX03,2,enfriamiento_sensible_kWh_termicos,305.4309780268176,672
CB,PRIMERAPLANTAALTA:1PAXOFX03,3,enfriamiento_sensible_kWh_termicos,370.38115751215594,744
CB,PRIMERAPLANTAALTA:1PAXOFX03,4,enfriamiento_sensible_kWh_termicos,279.9098156097315,720
CB,PRIMERAPLANTAALTA:1PAXOFX03,5,enfriamiento_sensible_kWh_termicos,270.81268140453204,744
CB,PRIMERAPLANTAALTA:1PAXOFX03,6,enfriamiento_sensible_kWh_termicos,162.56546182799903,720
CB,PRIMERAPLANTAALTA:1PAXOFX03,7,enfriamiento_sensible_kWh_termicos,105.7746502727023,744
CB,PRIMERAPLANTAALTA:1PAXOFX03,8,enfriamiento_sensible_kWh_termicos,85.87275095203545,744
CB,PRIMERAPLANTAALTA:1PAXOFX03,9,enfriamiento_sensible_kWh_termicos,69.43902741068646,720
CB,PRIMERAPLANTAALTA:1PAXOFX03,10,enfriamiento_sensible_kWh_termicos,108.28132611992106,744
CB,PRIMERAPLANTAALTA:1PAXOFX03,11,enfriamiento_sensible_kWh_termicos,100.22746798525178,720
CB,PRIMERAPLANTAALTA:1PAXOFX03,12,enfriamiento_sensible_kWh_termicos,173.1267542706583,744
CB,PRIMERAPLANTAALTA:1PAXOFX03,1,enfriamiento_total_kWh_termicos,525.554958182127,744
CB,PRIMERAPLANTAALTA:1PAXOFX03,2,enfriamiento_total_kWh_termicos,582.9404494141811,672
CB,PRIMERAPLANTAALTA:1PAXOFX03,3,enfriamiento_total_kWh_termicos,678.9678559680738,744
CB,PRIMERAPLANTAALTA:1PAXOFX03,4,enfriamiento_total_kWh_termicos,593.6004886488591,720
CB,PRIMERAPLANTAALTA:1PAXOFX03,5,enfriamiento_total_kWh_termicos,548.9257648950164,744
CB,PRIMERAPLANTAALTA:1PAXOFX03,6,enfriamiento_total_kWh_termicos,336.80123023577914,720
CB,PRIMERAPLANTAALTA:1PAXOFX03,7,enfriamiento_total_kWh_termicos,218.4181299802144,744
CB,PRIMERAPLANTAALTA:1PAXOFX03,8,enfriamiento_total_kWh_termicos,165.3128617729966,744
CB,PRIMERAPLANTAALTA:1PAXOFX03,9,enfriamiento_total_kWh_termicos,132.83014602305047,720
CB,PRIMERAPLANTAALTA:1PAXOFX03,10,enfriamiento_total_kWh_termicos,184.1074825319895,744
CB,PRIMERAPLANTAALTA:1PAXOFX03,11,enfriamiento_total_kWh_termicos,178.26124835805635,720
CB,PRIMERAPLANTAALTA:1PAXOFX03,12,enfriamiento_total_kWh_termicos,354.8057166577277,744
CB,PRIMERAPLANTAALTA:1PAXOFX01,1,enfriamiento_sensible_kWh_termicos,296.37511172392135,744
CB,PRIMERAPLANTAALTA:1PAXOFX01,2,enfriamiento_sensible_kWh_termicos,334.8362307768134,672
CB,PRIMERAPLANTAALTA:1PAXOFX01,3,enfriamiento_sensible_kWh_termicos,405.01785405460123,744
CB,PRIMERAPLANTAALTA:1PAXOFX01,4,enfriamiento_sensible_kWh_termicos,284.5468514916662,720
CB,PRIMERAPLANTAALTA:1PAXOFX01,5,enfriamiento_sensible_kWh_termicos,253.87493204797192,744
CB,PRIMERAPLANTAALTA:1PAXOFX01,6,enfriamiento_sensible_kWh_termicos,147.2209141236746,720
CB,PRIMERAPLANTAALTA:1PAXOFX01,7,enfriamiento_sensible_kWh_termicos,95.9131229503666,744
CB,PRIMERAPLANTAALTA:1PAXOFX01,8,enfriamiento_sensible_kWh_termicos,87.28435074958182,744
CB,PRIMERAPLANTAALTA:1PAXOFX01,9,enfriamiento_sensible_kWh_termicos,88.5578504476424,720
CB,PRIMERAPLANTAALTA:1PAXOFX01,10,enfriamiento_sensible_kWh_termicos,140.31341907174638,744
CB,PRIMERAPLANTAALTA:1PAXOFX01,11,enfriamiento_sensible_kWh_termicos,132.92161121109018,720
CB,PRIMERAPLANTAALTA:1PAXOFX01,12,enfriamiento_sensible_kWh_termicos,205.11991881054703,744
CB,PRIMERAPLANTAALTA:1PAXOFX01,1,enfriamiento_total_kWh_termicos,531.9592690398368,744
CB,PRIMERAPLANTAALTA:1PAXOFX01,2,enfriamiento_total_kWh_termicos,577.9937205767525,672
CB,PRIMERAPLANTAALTA:1PAXOFX01,3,enfriamiento_total_kWh_termicos,677.0642342692086,744
CB,PRIMERAPLANTAALTA:1PAXOFX01,4,enfriamiento_total_kWh_termicos,554.2261032316087,720
CB,PRIMERAPLANTAALTA:1PAXOFX01,5,enfriamiento_total_kWh_termicos,486.1354015614362,744
CB,PRIMERAPLANTAALTA:1PAXOFX01,6,enfriamiento_total_kWh_termicos,292.3627646236433,720
CB,PRIMERAPLANTAALTA:1PAXOFX01,7,enfriamiento_total_kWh_termicos,194.3263826427306,744
CB,PRIMERAPLANTAALTA:1PAXOFX01,8,enfriamiento_total_kWh_termicos,161.90813400859943,744
CB,PRIMERAPLANTAALTA:1PAXOFX01,9,enfriamiento_total_kWh_termicos,163.99631744786058,720
CB,PRIMERAPLANTAALTA:1PAXOFX01,10,enfriamiento_total_kWh_termicos,221.96609867715435,744
CB,PRIMERAPLANTAALTA:1PAXOFX01,11,enfriamiento_total_kWh_termicos,215.84459880975547,720
CB,PRIMERAPLANTAALTA:1PAXOFX01,12,enfriamiento_total_kWh_termicos,369.87181074031366,744
CB,SEGUNDAPLANTAALTA:2PAXBAX01,1,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXBAX01,2,enfriamiento_sensible_kWh_termicos,0.0,672
CB,SEGUNDAPLANTAALTA:2PAXBAX01,3,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXBAX01,4,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXBAX01,5,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXBAX01,6,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXBAX01,7,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXBAX01,8,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXBAX01,9,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXBAX01,10,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXBAX01,11,enfriamiento_sensible_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXBAX01,12,enfriamiento_sensible_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXBAX01,1,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXBAX01,2,enfriamiento_total_kWh_termicos,0.0,672
CB,SEGUNDAPLANTAALTA:2PAXBAX01,3,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXBAX01,4,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXBAX01,5,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXBAX01,6,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXBAX01,7,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXBAX01,8,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXBAX01,9,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXBAX01,10,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXBAX01,11,enfriamiento_total_kWh_termicos,0.0,720
CB,SEGUNDAPLANTAALTA:2PAXBAX01,12,enfriamiento_total_kWh_termicos,0.0,744
CB,SEGUNDAPLANTAALTA:2PAXCAF,1,enfriamiento_sensible_kWh_termicos,140.24802410593557,744
CB,SEGUNDAPLANTAALTA:2PAXCAF,2,enfriamiento_sensible_kWh_termicos,166.43334777775382,672
CB,SEGUNDAPLANTAALTA:2PAXCAF,3,enfriamiento_sensible_kWh_termicos,205.33837254259618,744
CB,SEGUNDAPLANTAALTA:2PAXCAF,4,enfriamiento_sensible_kWh_termicos,154.8222797635601,720
CB,SEGUNDAPLANTAALTA:2PAXCAF,5,enfriamiento_sensible_kWh_termicos,148.79695956590507,744
CB,SEGUNDAPLANTAALTA:2PAXCAF,6,enfriamiento_sensible_kWh_termicos,83.23393382296385,720
CB,SEGUNDAPLANTAALTA:2PAXCAF,7,enfriamiento_sensible_kWh_termicos,57.8378805148786,744
CB,SEGUNDAPLANTAALTA:2PAXCAF,8,enfriamiento_sensible_kWh_termicos,43.0564610703579,744
CB,SEGUNDAPLANTAALTA:2PAXCAF,9,enfriamiento_sensible_kWh_termicos,35.22560507691746,720
CB,SEGUNDAPLANTAALTA:2PAXCAF,10,enfriamiento_sensible_kWh_termicos,54.38256497048222,744
CB,SEGUNDAPLANTAALTA:2PAXCAF,11,enfriamiento_sensible_kWh_termicos,50.49387254131828,720
CB,SEGUNDAPLANTAALTA:2PAXCAF,12,enfriamiento_sensible_kWh_termicos,88.44999496882329,744
CB,SEGUNDAPLANTAALTA:2PAXCAF,1,enfriamiento_total_kWh_termicos,334.28759296885227,744
CB,SEGUNDAPLANTAALTA:2PAXCAF,2,enfriamiento_total_kWh_termicos,393.94816235566805,672
CB,SEGUNDAPLANTAALTA:2PAXCAF,3,enfriamiento_total_kWh_termicos,494.4098446458747,744
CB,SEGUNDAPLANTAALTA:2PAXCAF,4,enfriamiento_total_kWh_termicos,411.51162321913336,720
CB,SEGUNDAPLANTAALTA:2PAXCAF,5,enfriamiento_total_kWh_termicos,361.60672443601464,744
CB,SEGUNDAPLANTAALTA:2PAXCAF,6,enfriamiento_total_kWh_termicos,160.24296175045728,720
CB,SEGUNDAPLANTAALTA:2PAXCAF,7,enfriamiento_total_kWh_termicos,88.94688678597475,744
CB,SEGUNDAPLANTAALTA:2PAXCAF,8,enfriamiento_total_kWh_termicos,55.312689292444176,744
CB,SEGUNDAPLANTAALTA:2PAXCAF,9,enfriamiento_total_kWh_termicos,38.94296645822456,720
CB,SEGUNDAPLANTAALTA:2PAXCAF,10,enfriamiento_total_kWh_termicos,66.35879605276858,744
CB,SEGUNDAPLANTAALTA:2PAXCAF,11,enfriamiento_total_kWh_termicos,64.6422790047493,720
CB,SEGUNDAPLANTAALTA:2PAXCAF,12,enfriamiento_total_kWh_termicos,171.8127358185992,744
