"Date/Time";"Glazing";"Walls";"Ceilings (int)";"Floors (int)";"Ground Floors";"Partitions (int)";"Roofs";"Floors (ext)";"Internal Natural vent.";"Sensible Cooling";"Mech Vent + Nat Vent + Infiltration";"External Air";"External Vent.";"Total Cooling";"General Lighting";"Miscellaneous";"Catering";"Computer + Equip";"Occupancy";"Solar Gains Interior Windows";"Solar Gains Exterior Windows";"Zone Sensible Heating";"Zone Sensible Cooling";"Air Temperature";"Radiant Temperature";"Operative Temperature";"Room Electricity";"Lighting";"Cooling (Electricity)";"Outside Dry-Bulb Temperature"
"";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"ac/h";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"kWh";"°C";"°C";"°C";"kWh";"kWh";"kWh";"°C"
"06/05/2025";"-18,30703";"8,487189";"1,69375";"-1,414042";"-23,88113";"-0,178264";"-0,392396";"-0,27518";"-1,067009";"-230,187";"1,773434";"-0,67454";"-0,279975";"-392,0453";"44,19941";"95,23257";"0,877635";"13,83909";"18,99393";"5,844837";"80,43794";"0,6883819";"-216,3867";"27,26064";"28,84386";"28,05225";"109,9493";"44,19941";"208,6078";"26,9934"
"07/05/2025";"-22,41979";"3,681561";"1,942983";"-0,648859";"-21,6802";"3,323393";"0,719912";"-0,443897";"-2,264505";"-213,2461";"1,915488";"-1,140099";"-2,352384";"-363,7459";"44,19941";"95,23257";"0,877635";"13,83909";"19,13813";"5,413432";"75,10567";"0,2455717";"-205,7004";"27,14604";"28,63736";"27,8917";"109,9493";"44,19941";"193,3563";"26,47778"
"08/05/2025";"-18,68793";"4,411671";"1,211672";"-1,184072";"-22,02381";"-0,69274";"-0,228828";"-0,354288";"-1,598091";"-224,1074";"1,875802";"-0,237262";"0,265393";"-388,1128";"44,19941";"95,23257";"0,877635";"13,83909";"19,10986";"5,636896";"77,94555";"0,6452141";"-211,1303";"27,10264";"28,60599";"27,85431";"109,9493";"44,19941";"206,2788";"26,77917"
"09/05/2025";"-19,85284";"5,814541";"1,525098";"-1,078944";"-21,95763";"-0,621956";"-0,270003";"-0,288352";"-1,041629";"-222,3789";"1,7262";"-0,675589";"-1,259559";"-370,614";"44,19941";"95,23257";"0,877635";"13,83909";"19,06563";"5,573312";"77,13496";"0,6022285";"-209,7176";"27,12038";"28,62444";"27,87241";"109,9493";"44,19941";"197,1621";"26,70868"
"10/05/2025";"-23,61467";"1,010945";"1,337181";"-0,535268";"-20,65992";"2,473906";"0,260878";"-0,520795";"-1,943833";"-206,9703";"1,711254";"-1,097146";"-2,999024";"-343,4841";"43,48851";"95,17348";"0,877635";"13,83909";"18,92233";"5,620465";"76,87305";"0,1219362";"-201,3332";"27,0124";"28,46211";"27,73726";"109,8902";"43,48851";"182,5483";"26,11701"
"11/05/2025";"-30,77861";"-2,270878";"1,728942";"-3,070294";"-24,25911";"-7,655304";"-2,128997";"-0,61417";"1,166999";"-105,2216";"0,4471174";"-1,099968";"-4,559583";"-115,5985";"1,883448";"94,24216";"0";"0";"0,5276216";"5,692913";"79,67062";"0";"-105,4468";"28,28242";"28,75379";"28,5181";"94,24216";"1,883448";"64,2214";"26,02188"
"12/05/2025";"-22,42465";"7,115429";"1,691152";"-1,265915";"-23,76179";"-0,486637";"-0,066546";"-0,331552";"0,655426";"-224,6318";"1,485322";"-0,642286";"-1,615251";"-366,6018";"44,19941";"95,23257";"0,877635";"13,83909";"19,01542";"5,979773";"82,02431";"0,5233907";"-213,0266";"27,30282";"28,79959";"28,0512";"109,9493";"44,19941";"195,0048";"26,63646"
"13/05/2025";"-26,69405";"3,724693";"1,945924";"-0,689007";"-23,2189";"2,102859";"0,224982";"-0,485954";"-1,068217";"-214,2312";"1,591149";"-1,236942";"-3,740855";"-350,0683";"44,19941";"95,23257";"0,877635";"13,83909";"19,10024";"6,133693";"83,75288";"0,3397173";"-207,8603";"27,21627";"28,71017";"27,96322";"109,9493";"44,19941";"186,1694";"26,12639"
"14/05/2025";"-21,30635";"-2,293647";"1,686597";"0,146545";"-17,74542";"6,806034";"0,969724";"-0,517155";"-2,663906";"-207,2501";"1,970604";"-0,666547";"-1,224636";"-347,9847";"44,19941";"95,23257";"0,877635";"13,83909";"19,22398";"4,460155";"64,11462";"0,3065717";"-199,0163";"26,9322";"28,32275";"27,62747";"109,9493";"44,19941";"184,9189";"26,24549"
"15/05/2025";"-22,92544";"-4,779761";"0,924669";"-0,297765";"-18,5248";"1,968487";"-0,549547";"-0,542571";"-4,512011";"-212,3495";"2,608414";"-0,459412";"0,203304";"-349,6389";"44,19941";"95,23257";"0,877635";"13,83909";"19,32185";"5,8051";"80,34348";"0,4431994";"-202,9836";"26,67749";"28,16708";"27,42229";"109,9493";"44,19941";"186,0414";"26,19271"
"16/05/2025";"-24,51825";"-7,883857";"0,565035";"-0,032733";"-17,34566";"1,595694";"-0,825776";"-0,654902";"-3,422823";"-200,2419";"2,172816";"-0,471102";"-0,697976";"-325,9664";"44,19941";"95,23257";"0,877635";"13,83909";"19,37207";"5,577205";"76,05599";"0,2517327";"-194,2853";"26,65564";"28,00668";"27,33116";"109,9493";"44,19941";"173,3039";"25,8"
"17/05/2025";"-22,41735";"-4,173157";"0,12902";"-0,423791";"-16,70064";"-1,94448";"-1,968639";"-0,409818";"-1,871";"-199,8338";"1,810612";"-1,043353";"-2,258583";"-317,6571";"43,48851";"95,17348";"0,877635";"13,83909";"19,04424";"5,202256";"74,10974";"0,4010153";"-191,4887";"26,66316";"27,97162";"27,31739";"109,8902";"43,48851";"168,8378";"25,93194"
"18/05/2025";"-32,3932";"-7,761234";"1,658177";"-1,923004";"-19,45199";"-4,409529";"-2,331128";"-0,700902";"-0,535883";"-103,1967";"1,183033";"-3,17934";"-8,557561";"-112,9682";"1,883448";"94,24216";"0";"0";"0,5601639";"6,051033";"83,08885";"0,003825784";"-103,3124";"27,53401";"28,1771";"27,85556";"94,24216";"1,883448";"62,76011";"25,60347"
"19/05/2025";"-25,86183";"-2,199259";"0,967034";"-0,739111";"-18,89702";"-0,769415";"-1,263424";"-0,46035";"-2,00733";"-206,3868";"1,891324";"-1,784822";"-4,419217";"-313,872";"44,19941";"95,23257";"0,877635";"13,83909";"19,23233";"6,123821";"83,26905";"0,4271407";"-198,4758";"26,7077";"28,16753";"27,43762";"109,9493";"44,19941";"167,1512";"25,65833"
"20/05/2025";"-29,38259";"-4,646674";"1,005346";"-0,310331";"-17,54842";"0,935388";"-0,749697";"-0,602127";"-2,581119";"-195,6469";"1,884942";"-1,924733";"-5,533497";"-299,2155";"44,19941";"95,23257";"0,877635";"13,83909";"19,32958";"5,871057";"81,30488";"0,2747392";"-192,0773";"26,64446";"28,04258";"27,34352";"109,9493";"44,19941";"159,2252";"25,15174"
"21/05/2025";"-27,36633";"-5,288603";"0,906609";"-0,424114";"-17,49936";"0,060139";"-1,088549";"-0,562915";"-3,148797";"-201,4861";"2,079488";"-1,807524";"-4,651382";"-320,3022";"44,19941";"95,23257";"0,877635";"13,83909";"19,31713";"6,033554";"83,34729";"0,2867292";"-194,7636";"26,56302";"27,99539";"27,27921";"109,9493";"44,19941";"170,4879";"25,575"
"22/05/2025";"-30,65042";"-9,155149";"0,7254";"0,155754";"-15,31501";"2,276461";"-0,653959";"-0,694225";"-3,580682";"-185,3866";"2,036977";"-2,244808";"-6,85345";"-283,9432";"44,19941";"95,23257";"0,877635";"13,83909";"19,44264";"5,655303";"78,52872";"0,02772492";"-184,6934";"26,45025";"27,77752";"27,11389";"109,9493";"44,19941";"150,9626";"25,01528"
"23/05/2025";"-26,67616";"-9,224735";"0,028017";"-0,368187";"-14,62472";"-0,664019";"-1,549359";"-0,566874";"-3,381887";"-189,979";"2,112208";"-2,135294";"-5,361876";"-282,4499";"44,19941";"95,23257";"0,877635";"13,83909";"19,42213";"5,573107";"78,2991";"0,2140838";"-185,226";"26,35906";"27,67808";"27,01857";"109,9493";"44,19941";"150,3495";"25,28403"
"24/05/2025";"-26,50446";"-6,428654";"0,362364";"0,116747";"-13,75501";"-0,018092";"-1,175513";"-0,55859";"-3,478587";"-189,9976";"2,262676";"-1,93335";"-4,644383";"-288,1891";"43,48851";"95,17348";"0,877635";"13,83909";"19,19019";"5,018161";"72,16246";"0,2458237";"-184,8341";"26,35755";"27,6538";"27,00568";"109,8902";"43,48851";"153,2797";"25,27847"
"25/05/2025";"-30,14803";"-8,405408";"0,789329";"-1,709307";"-15,38504";"-4,149418";"-2,156525";"-0,654512";"-0,5049";"-102,2908";"1,328354";"-3,421215";"-9,088277";"-111,6962";"1,883448";"94,24216";"0";"0";"0,5831192";"5,60235";"78,0735";"0,01579111";"-102,3711";"27,10932";"27,7455";"27,42741";"94,24216";"1,883448";"62,05346";"25,29167"
"26/05/2025";"-32,15888";"-8,898302";"0,658882";"0,636185";"-14,0701";"2,364503";"-0,608814";"-0,763662";"-3,603152";"-176,6696";"1,943483";"-2,680812";"-8,632855";"-265,6932";"44,19941";"95,23257";"0,877635";"13,83909";"19,48783";"5,372224";"75,17531";"0,07016759";"-179,7095";"26,37483";"27,6546";"27,01471";"109,9493";"44,19941";"141,1953";"24,57326"
"27/05/2025";"-24,60585";"-5,731875";"-0,310882";"-0,779061";"-15,96356";"-4,253837";"-1,957698";"-0,486745";"-2,221988";"-195,5155";"1,966162";"-1,779992";"-4,565071";"-304,8159";"44,19941";"95,23257";"0,877635";"13,83909";"19,37086";"5,749898";"79,64989";"0,325504";"-188,6489";"26,41662";"27,7397";"27,07816";"109,9493";"44,19941";"162,2436";"25,44757"
"28/05/2025";"-27,17941";"-7,095576";"0,160735";"-0,388844";"-16,28617";"-2,143183";"-1,421468";"-0,662572";"-2,661629";"-194,3303";"2,041897";"-1,185053";"-3,386367";"-301,9561";"44,19941";"95,23257";"0,877635";"13,83909";"19,43448";"5,735539";"79,59669";"0,2269019";"-189,009";"26,50648";"27,8112";"27,15884";"109,9493";"44,19941";"160,6777";"25,3184"
"29/05/2025";"-27,35441";"-4,468599";"0,291087";"-0,640384";"-17,60453";"-3,236508";"-2,047308";"-0,569939";"-1,440255";"-197,5279";"1,687532";"-1,348917";"-4,157535";"-305,4133";"44,19941";"95,23257";"0,877635";"13,83909";"19,34212";"5,945638";"82,34177";"0,2756351";"-191,6722";"26,60432";"27,93153";"27,26793";"109,9493";"44,19941";"162,6033";"25,27326"
"30/05/2025";"-26,43974";"-5,089433";"0,535436";"-0,080138";"-17,00625";"-0,312896";"-1,064993";"-0,656867";"-2,440725";"-200,4804";"1,97115";"-1,153784";"-3,301843";"-316,7473";"44,19941";"95,17348";"0,877635";"13,83909";"19,06428";"5,724572";"79,38617";"0,2850372";"-193,7592";"26,56445";"27,94578";"27,25512";"109,8902";"44,19941";"168,5481";"25,46736"
"31/05/2025";"-22,8113";"-3,096593";"-0,013049";"-0,557751";"-15,97351";"-2,149237";"-1,379089";"-0,406277";"1,012127";"-195,505";"1,337158";"-1,032655";"-3,83948";"-309,9107";"43,48851";"95,17348";"0,877635";"13,83909";"18,99631";"4,741219";"67,85679";"0,3344972";"-187,7287";"26,69305";"27,89897";"27,29601";"109,8902";"43,48851";"164,9078";"25,59792"
"01/06/2025";"-31,45771";"-7,96106";"2,969396";"-0,374271";"-18,32319";"6,822848";"0,065191";"-0,781301";"-1,209601";"-102,1494";"1,236672";"-3,306366";"-9,39096";"-110,879";"1,883448";"94,24216";"0";"0";"0,5943247";"4,596969";"65,2597";"0";"-102,3371";"26,84089";"27,48463";"27,16276";"94,24216";"1,883448";"61,59943";"24,76667"
"02/06/2025";"-31,76891";"-11,86431";"1,586871";"-0,416901";"-21,0454";"3,414972";"-0,957865";"-0,842454";"-4,550595";"-173,1124";"2,117466";"-2,937165";"-8,189349";"-242,0655";"44,19941";"95,17348";"0,877635";"13,83909";"19,25879";"5,62509";"78,84634";"0,0890616";"-173,208";"26,00606";"27,22286";"26,61446";"109,8902";"44,19941";"128,9937";"24,29688"
"03/06/2025";"-34,75758";"-16,08763";"1,375433";"-0,28541";"-19,38842";"3,073628";"-0,99589";"-0,918722";"-5,06299";"-163,8324";"2,293001";"-3,849984";"-11,22603";"-229,223";"44,19941";"95,17348";"0,877635";"13,83909";"19,35068";"5,984797";"82,04189";"0,02371546";"-166,1827";"25,77345";"26,95375";"26,3636";"109,8902";"44,19941";"122,2076";"23,89514"
"04/06/2025";"-28,09741";"-16,02892";"0,10357";"-1,465153";"-21,15288";"-4,042078";"-2,670537";"-0,75298";"-2,935259";"-171,9823";"1,934386";"-1,840283";"-5,399374";"-241,9367";"44,19941";"95,17348";"0,877635";"13,83909";"19,30524";"6,120084";"83,70037";"0,09159838";"-170,5208";"25,92232";"27,00834";"26,46533";"109,8902";"44,19941";"128,902";"24,52917"
"05/06/2025";"-30,21464";"-11,91084";"0,655969";"-0,531127";"-20,7774";"-2,392283";"-2,102904";"-0,811418";"-2,301771";"-168,3508";"1,677718";"-1,582217";"-6,374406";"-240,125";"44,19941";"95,17348";"0,877635";"13,83909";"19,30007";"5,430612";"75,44731";"0,03094441";"-168,4309";"26,04908";"27,09229";"26,57069";"109,8902";"44,19941";"127,905";"24,30486"
"06/06/2025";"-39,90386";"-35,39796";"1,956935";"1,325841";"-16,17549";"9,213065";"-0,343072";"-1,182227";"-2,75058";"-155,1232";"1,440773";"-1,181993";"-4,897668";"-230,4526";"44,19941";"95,23257";"0,877635";"13,83909";"19,65119";"5,455459";"75,67548";"0";"-158,8156";"25,81159";"26,65876";"26,23517";"109,9493";"44,19941";"122,7538";"24,06597"
"07/06/2025";"-26,40514";"-22,02229";"-0,98801";"-1,46252";"-17,8514";"-5,663609";"-4,213557";"-0,678509";"-1,292078";"-160,3588";"1,415329";"-0,747887";"-3,612756";"-232,3012";"43,48851";"95,17348";"0,877635";"13,83909";"19,39187";"5,408328";"76,46491";"0,08809607";"-160,663";"25,77524";"26,60321";"26,18923";"109,8902";"43,48851";"123,8125";"24,30139"
"08/06/2025";"-29,77356";"-8,286056";"1,342936";"-1,050357";"-16,08903";"-2,730964";"-2,167391";"-0,635204";"-0,152368";"-99,5769";"0,9957003";"-2,486314";"-7,301711";"-107,0278";"1,883448";"94,24216";"0";"0";"0,6441022";"4,894753";"69,60862";"0,0008769071";"-99,69312";"26,23924";"26,77397";"26,50661";"94,24216";"1,883448";"59,4599";"24,29028"
"09/06/2025";"-29,70097";"-12,23238";"0,474329";"-1,079292";"-19,89687";"-5,086303";"-2,844662";"-0,680963";"-2,843395";"-171,336";"1,913642";"-2,249888";"-6,178216";"-243,215";"44,19941";"95,23257";"0,877635";"13,83909";"19,63982";"5,694953";"79,50314";"0,1348097";"-169,0787";"25,87682";"26,94316";"26,40999";"109,9493";"44,19941";"129,5939";"24,32743"
"10/06/2025";"-42,3479";"-39,7262";"2,162122";"1,891674";"-13,15624";"12,62748";"-0,110622";"-1,34084";"-5,636554";"-137,2099";"2,324016";"-3,735553";"-11,24407";"-203,8471";"44,19941";"95,23257";"0,877635";"13,83909";"19,85231";"5,345843";"74,78574";"0";"-146,7709";"25,52297";"26,38084";"25,9519";"109,9493";"44,19941";"108,3546";"23,61076"
"11/06/2025";"-23,7977";"-20,21779";"-1,307483";"-1,461897";"-15,06575";"-7,300295";"-4,608897";"-0,64804";"-3,283074";"-154,0889";"2,11855";"-2,16784";"-6,529876";"-220,672";"44,19941";"95,23257";"0,877635";"13,83909";"19,80498";"4,960155";"70,95036";"0,01203235";"-154,9031";"25,49563";"26,35253";"25,92408";"109,9493";"44,19941";"117,3852";"24,23438"
"12/06/2025";"-29,74762";"-15,36628";"-0,165262";"-0,626578";"-18,16895";"-6,628991";"-2,855678";"-0,847149";"-2,986427";"-156,7254";"2,025454";"-2,222678";"-9,478404";"-217,0755";"44,19941";"95,23257";"0,877635";"13,83909";"19,76172";"5,555256";"77,02103";"0";"-159,3472";"25,72433";"26,70659";"26,21546";"109,9493";"44,19941";"115,9881";"24,05243"
"13/06/2025";"-35,38346";"-28,03824";"0,907063";"0,468685";"-17,01992";"1,261305";"-1,341089";"-0,998931";"-2,363052";"-156,5832";"1,533394";"-1,272661";"-5,258773";"-219,9747";"44,19941";"95,23257";"0,877635";"13,83909";"19,68632";"5,568059";"77,71675";"0,05129053";"-160,4431";"25,76711";"26,66248";"26,21479";"109,9493";"44,19941";"117,1719";"24,09167"
"14/06/2025";"-27,24817";"-19,64215";"-0,90518";"-1,215786";"-18,77425";"-6,458406";"-3,532266";"-0,702743";"-1,199094";"-162,09";"1,181045";"-0,762534";"-3,130944";"-228,8045";"43,48851";"95,17348";"0,877635";"13,83909";"19,35388";"5,541517";"77,50598";"0,09118643";"-163,7798";"25,86006";"26,72754";"26,2938";"109,8902";"43,48851";"122,0006";"24,19896"
"15/06/2025";"-30,13416";"-8,785946";"1,283523";"-1,814332";"-18,88669";"-5,638491";"-2,925178";"-0,686614";"-0,155994";"-99,84761";"0,9527254";"-2,386168";"-7,115571";"-106,3692";"1,883448";"94,24216";"0";"0";"0,6356886";"5,531671";"77,82593";"0,002394896";"-99,94278";"26,45984";"26,99179";"26,72581";"94,24216";"1,883448";"59,09399";"24,53333"
"16/06/2025";"-28,72715";"-7,408182";"0,677224";"-1,267677";"-22,5898";"-5,712233";"-2,728059";"-0,666692";"-2,107924";"-174,7091";"1,682828";"-1,908605";"-5,626522";"-255,5553";"44,19941";"95,23257";"0,877635";"13,83909";"19,54363";"5,780586";"80,3514";"0,04864439";"-173,9648";"26,14056";"27,24844";"26,6945";"109,9493";"44,19941";"136,1654";"24,59479"
"17/06/2025";"-24,02106";"-3,557614";"0,816725";"-1,515274";"-24,11644";"-5,221545";"-2,286842";"-0,553719";"-2,313155";"-184,6661";"1,748071";"-1,507378";"-3,695304";"-269,7554";"44,19941";"95,23257";"0,877635";"13,83909";"19,43405";"5,57415";"77,46976";"0,1241703";"-181,2088";"26,31374";"27,49125";"26,90249";"109,9493";"44,19941";"143,7206";"25,17083"
"18/06/2025";"-39,21534";"-31,16615";"2,868198";"1,489183";"-16,93197";"12,63969";"0,560217";"-1,228717";"-3,992376";"-157,8222";"1,864516";"-2,020081";"-6,370018";"-237,226";"44,19941";"95,23257";"0,877635";"13,83909";"19,63795";"5,119333";"70,3138";"0,085038";"-159,5293";"25,9462";"26,87674";"26,41147";"109,9493";"44,19941";"126,3626";"24,31597"
"19/06/2025";"-24,56264";"-18,42441";"-0,292191";"-1,540576";"-18,11059";"-3,737821";"-4,100078";"-0,667592";"-3,81892";"-166,4774";"2,189102";"-2,166688";"-5,928247";"-241,8372";"44,19941";"95,23257";"0,877635";"13,83909";"19,67701";"5,47642";"76,4444";"0,1141215";"-164,2306";"25,70571";"26,71896";"26,21234";"109,9493";"44,19941";"128,8622";"24,61667"
"20/06/2025";"-27,77822";"-11,8669";"0,308693";"-0,542367";"-19,17146";"-3,958637";"-2,440108";"-0,767649";"-4,334351";"-165,1816";"2,157287";"-2,441282";"-7,401911";"-238,6153";"44,19941";"95,23257";"0,877635";"13,83909";"19,67015";"5,280267";"74,05695";"0,0639587";"-165,7628";"25,86111";"26,92961";"26,39536";"109,9493";"44,19941";"127,1429";"24,37257"
"21/06/2025";"-28,62186";"-12,088";"0,513933";"-0,544661";"-18,95757";"-2,074147";"-1,820605";"-0,767759";"-3,487266";"-163,8659";"1,987422";"-2,278103";"-7,573156";"-239,643";"43,48851";"95,17348";"0,877635";"13,83909";"19,34696";"5,116239";"72,475";"0,01483531";"-165,2549";"25,87947";"26,93188";"26,40567";"109,8902";"43,48851";"127,4175";"24,28333"
"22/06/2025";"-32,26381";"-11,39259";"1,994417";"-1,421501";"-16,4206";"0,488319";"-1,297209";"-0,799655";"-1,299899";"-99,7188";"1,276096";"-3,217362";"-9,325821";"-107,758";"1,883448";"94,24216";"0";"0";"0,6477182";"5,410735";"75,31128";"0,0006683177";"-99,86853";"26,16545";"26,79897";"26,48221";"94,24216";"1,883448";"59,86554";"24,13507"
"23/06/2025";"-42,27851";"-40,60369";"1,878031";"1,295254";"-13,71262";"9,383863";"-0,52292";"-1,305125";"-4,484562";"-142,7325";"1,958587";"-2,737535";"-8,562931";"-205,4856";"44,19941";"95,23257";"0,877635";"13,83909";"19,87217";"5,645771";"78,42304";"0";"-149,306";"25,53679";"26,35925";"25,94802";"109,9493";"44,19941";"109,4552";"23,74931"
"24/06/2025";"-24,58489";"-23,49198";"-1,198855";"-1,551425";"-16,15225";"-7,164824";"-4,774402";"-0,692838";"-3,528024";"-155,5121";"1,886099";"-1,787669";"-6,102349";"-227,7672";"44,19941";"95,23257";"0,877635";"13,83909";"19,75479";"5,530993";"77,14645";"0,02740757";"-157,237";"25,51819";"26,40781";"25,963";"109,9493";"44,19941";"121,2172";"24,1941"
"25/06/2025";"-27,98933";"-14,92954";"-0,159308";"-0,120903";"-16,65172";"-5,072762";"-2,277683";"-0,809171";"-3,442985";"-154,1264";"1,97956";"-2,508578";"-8,414399";"-224,7249";"44,19941";"95,23257";"0,877635";"13,83909";"19,74332";"4,855948";"68,52165";"0";"-157,7031";"25,70859";"26,66081";"26,1847";"109,9493";"44,19941";"119,4274";"24,02604"
"26/06/2025";"-31,5033";"-14,22768";"0,237046";"-0,310788";"-16,93808";"-3,517879";"-2,029289";"-0,800227";"-3,479032";"-156,9759";"1,918997";"-2,885016";"-9,171558";"-223,9258";"44,19941";"95,23257";"0,877635";"13,83909";"19,73335";"5,193953";"73,13638";"0,01836024";"-160,172";"25,68188";"26,68671";"26,18429";"109,9493";"44,19941";"119,1913";"23,78021"
"27/06/2025";"-33,08806";"-19,6101";"0,006863";"0,02129";"-16,67841";"-0,914485";"-1,987952";"-0,960749";"-2,983124";"-147,2494";"1,710185";"-2,593881";"-8,998085";"-197,4682";"44,19941";"95,23257";"0,877635";"13,83909";"19,77421";"5,162871";"71,58369";"0";"-155,2756";"25,72093";"26,62571";"26,17332";"109,9493";"44,19941";"105,0051";"23,3816"
"28/06/2025";"-29,95163";"-16,26068";"0,055528";"-0,880745";"-19,60786";"-4,949789";"-3,161689";"-0,83622";"-3,261077";"-163,4";"2,093616";"-2,232116";"-7,954023";"-235,6381";"43,48851";"95,17348";"0,877635";"13,83909";"19,42108";"5,983517";"82,36271";"0,0310556";"-163,9519";"25,78004";"26,82861";"26,30433";"109,8902";"43,48851";"125,6536";"24,17743"
"29/06/2025";"-34,61732";"-13,68335";"2,001574";"-0,877436";"-14,48438";"2,185107";"-1,190816";"-0,865342";"-1,498074";"-98,98757";"1,217786";"-3,117599";"-10,34034";"-107,3566";"1,883448";"94,24216";"0";"0";"0,6670796";"5,468558";"75,96612";"0";"-99,20347";"25,94308";"26,59627";"26,26968";"94,24216";"1,883448";"59,64255";"23,70347"
"30/06/2025";"-33,46116";"-17,65162";"0,05373";"-0,504177";"-16,74939";"-2,832691";"-2,160158";"-0,891098";"-3,181141";"-148,5892";"1,796635";"-2,462528";"-9,425004";"-204,894";"44,19941";"95,23257";"0,877635";"13,83909";"19,80616";"5,23367";"73,7887";"0";"-155,9227";"25,67885";"26,5918";"26,13533";"109,9493";"44,19941";"109,07";"23,44375"
"01/07/2025";"-21,90598";"-8,660152";"0,532628";"-1,716282";"-27,20153";"-6,359218";"-2,843224";"-0,602261";"-2,027215";"-167,2128";"1,921841";"-1,290062";"-4,147629";"-259,5152";"44,19941";"95,23257";"0,877635";"13,83909";"19,64624";"4,886356";"68,96862";"0,183247";"-163,9768";"25,91714";"26,7995";"26,35832";"109,9493";"44,19941";"138,1303";"24,86806"
"02/07/2025";"-33,75294";"-28,28236";"2,901005";"-0,11944";"-26,46472";"5,999538";"-0,880791";"-1,125291";"-3,575344";"-157,4944";"1,789396";"-1,109276";"-3,867354";"-236,8282";"44,19941";"95,23257";"0,877635";"13,83909";"19,67235";"5,377643";"74,87514";"0,07845972";"-156,7253";"25,78992";"26,58847";"26,1892";"109,9493";"44,19941";"126,2406";"24,68993"
"03/07/2025";"-35,18523";"-43,30231";"2,073457";"0,042096";"-18,70799";"9,600598";"-1,566684";"-1,129616";"-2,837998";"-142,429";"1,605608";"-0,265702";"-0,909381";"-198,903";"44,19941";"95,23257";"0,877635";"13,83909";"19,84229";"4,197101";"60,17549";"0,312224";"-138,7078";"25,4343";"25,79124";"25,61277";"109,9493";"44,19941";"106,1388";"24,925"
"04/07/2025";"-18,16337";"-13,34932";"-0,697291";"-2,792708";"-25,80545";"-12,63784";"-5,75891";"-0,526016";"-1,766736";"-153,6273";"1,339572";"-0,589287";"-2,354081";"-222,3395";"44,19941";"95,23257";"0,877635";"13,83909";"19,78253";"4,80866";"67,27154";"0,1392244";"-153,098";"25,63539";"26,27616";"25,95578";"109,9493";"44,19941";"118,4787";"24,59687"
"05/07/2025";"-27,7059";"-5,142484";"1,439907";"-1,463522";"-29,48246";"-7,940678";"-2,956392";"-0,753874";"-3,567431";"-160,8234";"1,897277";"-2,142781";"-7,071835";"-220,8972";"43,48851";"95,17348";"0,877635";"13,83909";"19,38867";"5,586508";"77,44978";"0,04823907";"-162,0199";"25,81078";"26,7756";"26,29319";"109,8902";"43,48851";"117,8505";"24,24757"
"06/07/2025";"-33,63107";"-14,99072";"4,093767";"-0,808601";"-21,00804";"7,868106";"0,248711";"-0,836937";"-3,260105";"-98,66908";"1,505504";"-3,370904";"-7,722132";"-107,0547";"1,883448";"94,24216";"0";"0";"0,6540531";"5,174669";"72,26465";"0,01253838";"-98,77988";"25,65086";"26,28731";"25,96908";"94,24216";"1,883448";"59,47485";"23,97361"
"07/07/2025";"-24,67175";"-18,2129";"0,551606";"-2,673356";"-25,65624";"-6,248876";"-3,507208";"-0,690982";"-3,664309";"-154,9819";"2,15105";"-1,98512";"-5,399939";"-212,9253";"44,19941";"95,23257";"0,877635";"13,83909";"19,80807";"5,453561";"75,58599";"0,1675";"-154,6607";"25,48355";"26,29594";"25,88974";"109,9493";"44,19941";"113,666";"24,17917"
"08/07/2025";"-25,6346";"-5,896331";"1,181817";"-1,584253";"-25,99222";"-6,159616";"-2,731189";"-0,645065";"-3,190836";"-158,2147";"1,96787";"-1,868365";"-5,703951";"-220,7815";"44,19941";"95,23257";"0,877635";"13,83909";"19,74456";"4,478624";"64,46118";"0,0748922";"-157,5813";"25,7114";"26,53362";"26,12251";"109,9493";"44,19941";"117,5198";"24,225"
"09/07/2025";"-44,24305";"-41,59729";"3,133408";"0,978371";"-19,88566";"12,25144";"-0,173964";"-1,369721";"-4,589174";"-132,5273";"2,190086";"-2,267966";"-7,996689";"-185,0473";"44,19941";"95,23257";"0,877635";"13,83909";"20,06431";"5,093046";"71,65685";"0,02295499";"-138,1078";"25,34014";"25,90822";"25,62418";"109,9493";"44,19941";"98,69833";"23,7191"
"10/07/2025";"-41,99367";"-51,72523";"1,47163";"0,50065";"-15,35847";"8,33285";"-2,683808";"-1,282803";"-4,012073";"-126,5252";"2,291291";"-1,669888";"-5,640702";"-162,9898";"44,19941";"95,23257";"0,877635";"13,83909";"20,10315";"5,028286";"71,17557";"0,124498";"-128,0766";"24,91048";"25,24688";"25,07868";"109,9493";"44,19941";"87,20369";"23,86493"
"11/07/2025";"-25,00948";"-24,45856";"-1,399697";"-2,716966";"-21,54409";"-13,09872";"-6,616435";"-0,760143";"-2,782483";"-135,8115";"2,030463";"-2,093664";"-7,640644";"-173,3974";"44,19941";"95,23257";"0,877635";"13,83909";"20,16109";"5,586666";"77,78056";"0,03801529";"-139,6834";"25,04137";"25,62966";"25,33551";"109,9493";"44,19941";"92,75934";"23,42222"
