id_eso,ambiente,objeto,variable_unidad_original,frecuencia,mes,valor_original,estadisticos_adicionales_orden_eso
3413,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX01_CEILING_1_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,10.994289812781304,-7.099138406972677| 9|17|30|26.588228678420657|25|19|10
3417,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX01_CEILING_1_0_1,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,7.390082357091254,-4.840917524221363| 9|17|30|17.904098668267257|25|19|10
3421,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX01_CEILING_1_1_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,0.011208359822660896,-1.122994936718227|30|16|50|0.8293838324260683|13|19|10
3425,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX01_CEILING_1_2_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,0.003804146670329783,-0.04970885402121954|27| 9|60|0.0771648072534902|13|19|10
3429,SAN CRISTOBAL (01-01:31-12),PLANTABAJA:PBXOFX01_CEILING_1_3_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,7.47969763986712,-8.906347482659936| 7|11|10|31.56786665088488|22|19|10
3433,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC_PARTITION_2_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-32.70630022544154,-54.10535359458478|29|19|20|-21.183558825638604|16| 8|10
3437,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC_WALL_3_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-2.493868392478501,-20.76005551045294|26|12|60|19.154823346206997|15|21|50
3441,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC_PARTITION_4_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-16.618447505632099,-34.34989517904045|29|14|40|-5.250140444009424|16|23|60
3445,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC_PARTITION_5_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-21.760064456230667,-37.68151203456165|29|12|50|-11.96062294114182|16| 1|10
3449,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC_PARTITION_6_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-1.9767289649066127,-3.3874385865334415|29|13|40|-1.1174089655869466|16| 1|60
3453,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC_FLOOR_0_0_10054,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-1.3506153245478006,-2.4998141561035118|27| 8|10|0.2892388782689489|15|19|10
3457,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC_FLOOR_0_0_10062,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-10.94890669530331,-18.404609522110176|27| 8|30|-1.4473623137191998|15|19|10
3461,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC_FLOOR_0_0_10063,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-7.359433189160265,-12.39743477998964|27| 8|30|-0.9453588764599504|15|19|10
3465,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC_CEILING_1_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.896376471537755,-2.034752285568436|29| 8|60|0.6092336776293057|15|19|20
3469,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC_CEILING_1_1_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-13.197862230678961,-26.04503567982417|29| 9|20|-5.609141773618128|16|19|20
3473,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXDC_CEILING_1_2_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-4.176420599800392,-8.469501366001265|29| 8|20|-0.9657873874731446|15|19|10
3477,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_PARTITION_9_0_10070,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,33.33161624280441,9.249016825298308|15|18|60|56.901099690870868|29| 7|40
3481,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_PARTITION_2_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-3.0733044163597378,-12.86425608610753| 1|18|50|4.42219043124796|20| 7|10
3485,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_PARTITION_3_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-3.050485005917858,-12.076466265051606| 1|18|50|3.815720292480062|20| 7|10
3489,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_PARTITION_4_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-2.728633861010548,-12.709139708009698| 1|18|50|4.812097059376247|20| 7|10
3493,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_PARTITION_5_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,0.2532065492207242,-1.303797347600702| 1|16|50|1.634934788708236|20| 6|50
3497,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_PARTITION_6_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,0.08360111415965016,-0.39520714186519187| 1|16|50|0.49515282091237636|20| 6|50
3501,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_PARTITION_7_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,10.465647947083764,-4.139031751870833|18|17|20|21.989990886443566|20| 6|50
3505,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_WALL_8_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,9.705422895226274,-23.69003681962217| 5|14|40|38.04001685817858|15|22|40
3509,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_PARTITION_10_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,0.2532065434114292,-1.3037973176306633| 1|16|50|1.6349347511283233|20| 6|50
3513,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_FLOOR_0_0_10000,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-2.034977546049256,-3.848956127972884|16|11|20|0.13237255752557287| 2|20|40
3517,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_FLOOR_0_0_10001,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-3.8144844636233516,-7.188186765584152|16|11|20|0.21305553392339705| 2|20|40
3521,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_FLOOR_0_0_10009,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.3990127508218407,-1.460889115895882| 4|10|50|0.7002865142141701|25|10|30
3525,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_FLOOR_0_0_10014,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.007860719287944074,-0.038554482916417848| 4|10|50|0.022435922003267128|25|10|30
3529,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_FLOOR_0_0_10031,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.11341367142184161,-0.8240909963025312| 4|10|50|0.47177897605910926| 2|20|30
3533,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_FLOOR_0_0_10064,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,0.0005329816039746261,-0.12290060300103654| 4|10|50|0.10291756955132645| 2|20|30
3537,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_CEILING_1_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-1.1185131228874686,-3.5316655173951236|29|18|50|0.6090021188619412|18|22|60
3541,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_CEILING_1_0_1,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-2.014094632656645,-6.346865206683331|29|18|50|1.0829540852937534|18|22|60
3545,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXES_CEILING_1_0_2,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-2.04427519185016,-6.441533182907891|29|18|50|1.0987042341315155|18|22|60
3549,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ASCENSOR_PARTITION_4_0_10078,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,3.6474262678039515,-1.390337055539249| 9|14|10|9.624678823622066|20| 7|10
3553,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ASCENSOR_PARTITION_3_0_10079,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,3.6098457431256647,-1.2628397558201153| 9|14|10|9.477403339695132|20| 7|10
3557,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ASCENSOR_PARTITION_2_0_10080,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,3.311808782760673,-1.6498843852970724| 9|14|10|9.350851506283025|20| 7|10
3561,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ASCENSOR_PARTITION_5_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,4.60221765743974,-0.64644343623313| 9|14|10|11.053677376399753|19|23|20
3565,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ASCENSOR_FLOOR_0_0_10026,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.3181668245208025,-0.7641690637875974|16|10|60|0.23131902771908498| 2|20|40
3569,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ASCENSOR_CEILING_1_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.4747875542717101,-2.826219279672942|30|19|10|1.709464401958812|20| 7|10
3573,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXSR_PARTITION_4_0_10084,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-9.302191850613605,-48.17327334643484|30|14|50|20.22376719422746|26| 7|30
3577,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXSR_WALL_2_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-3.0086601416442919,-12.177128056433462|30|15|10|3.64878175999822|20| 7|10
3581,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXSR_WALL_3_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,6.310478953028463,-87.10485022417015|30|14|20|66.07093500365682| 3|21|20
3585,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXSR_PARTITION_5_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-2.07035321076578,-13.345352052118438|30|14|20|5.844778447494577|20| 6|20
3589,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXSR_PARTITION_6_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-7.136239368057886,-59.31603169140223|30|14|10|25.511781483458717|19|23|20
3593,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXSR_FLOOR_0_0_10015,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-7.248695145525097,-31.47275780986743| 4| 9|50|4.958084376004849|28|19|40
3597,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXSR_FLOOR_0_0_10022,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-14.574357108290246,-66.79519150397887| 4| 9|30|16.405703212913289| 2|20|10
3601,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXSR_ROOF_1_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-11.192845732659754,-51.97667304298845| 7|10|30|13.921862007136708|20| 6|60
3605,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_9_0_10072,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,22.24632801680069,-11.13874753982485|15|15|50|48.12679294346331|27| 7|30
3609,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_8_0_10074,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,2.020867670725039,-0.8184942765052966|15|16|30|4.274298397735341|29| 5|60
3613,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_5_0_10081,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.13369983139408618,-4.714443488472589| 1|15|30|3.093923303209967|20| 7|10
3617,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_4_0_10083,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.05088032972538417,-1.2087815241084073| 1|15|30|0.7845304265957072|20| 7|10
3621,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_7_0_10085,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.1336998283178658,-4.714443380127296| 1|15|30|3.0939232321413057|20| 7|10
3625,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_6_0_10088,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-4.010354595901872,-25.61928251822843| 1|15|30|11.121850971461289|20| 7|10
3629,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_3_0_10089,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,2.4072890989073456,-8.305882006012386| 1|14|50|9.484842728291432|20| 6|40
3633,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_2_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,0.6647922076127861,-10.722724681097257| 1|14|10|8.594054230132628|19|24|40
3637,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_10_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,6.4269908865614699,-12.529543483497088| 1|15|30|18.765639947014184|20| 6|50
3641,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_WALL_11_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-1.3566285291148122,-5.911448858905736| 1|15|30|1.9983617816552518|20| 7|10
3645,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_12_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,2.854035675148395,-35.233797605485317| 1|14|50|30.88224010388748|20| 6|50
3649,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_13_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,1.533579598213694,-18.664201772384894| 1|15|30|16.690376596227599|20| 6|50
3653,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_14_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,0.20492076656150166,-13.507369594652797| 1|14|30|10.86376798999196|19| 5|20
3657,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_15_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,0.043987056392533498,-2.3928963395529148| 1|14|30|1.7356398223217227|19|24|60
3661,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_16_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,0.09873453405756397,-8.168033518374342| 1|14|30|5.844281854820204|19|24|60
3665,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_17_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,0.05897847374794856,-2.4365603899966898| 1|14|30|1.815442252747966|19|24|60
3669,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_PARTITION_18_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-1.9164629276316779,-11.925063607458842|23|14|30|5.484545292942536|20| 3|10
3673,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_FLOOR_0_0_10002,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.43915321601034326,-1.5825890165415074|18|15|30|0.3252650165993136|20| 6|50
3677,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_FLOOR_0_0_10016,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.10305931449762358,-0.4517508940481008|15|11|60|0.15313930379939587| 2|20|40
3681,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_FLOOR_0_0_10017,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.23221338729908165,-1.0173472143043363|15|11|60|0.3445939069347685| 2|20|40
3685,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_FLOOR_0_0_10028,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.6089403848868061,-2.0983924241865639|18|15|50|0.40615510984712208|20| 7|10
3689,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_FLOOR_0_0_10032,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.3719313475439169,-1.7916297265322204|19| 9|20|1.2316122407088999| 2|19|20
3693,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_FLOOR_0_0_10033,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.03437046768627393,-0.16558689769813704|19| 9|20|0.1138905620867778| 2|19|20
3697,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_FLOOR_0_0_10034,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.1914110940037695,-0.9221078713005858|19| 9|20|0.6340651766872941| 2|19|20
3701,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_FLOOR_0_0_10035,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-7.7192384125372179,-37.06649576283912|19| 9|20|25.188824363214015| 2|19|20
3705,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_FLOOR_0_0_10036,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-2.8035125859841938,-13.492316486553892|19| 9|20|9.238684303651639| 2|19|20
3709,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_FLOOR_0_0_10049,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.36488572305390346,-2.404819482139023|15| 9|50|1.9870065638331885| 2|20|40
3713,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_FLOOR_0_0_10055,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-1.3629288692210074,-13.000046659322825|15| 9|50|12.848570177341438|22|19|10
3717,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_FLOOR_0_0_10056,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.48194572672881255,-4.678232936900696|15| 9|50|4.641689110923388|22|19|10
3721,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_FLOOR_0_0_10065,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.0034916684398662116,-0.0541023334247794|15|11|20|0.04779744585027681| 2|20|40
3725,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_CEILING_1_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,3.5036160075341145,-4.482374830744173|27| 9|20|14.21394422947886|22|19|10
3729,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_CEILING_1_0_1,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,0.07227110454462109,-0.09229409571525603|27| 9|20|0.2931503183310483|22|19|10
3733,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_CEILING_1_0_2,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,4.166276408306801,-5.3320272059495459|27| 9|20|16.902795913762107|22|19|10
3737,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_CEILING_1_1_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-5.088694665573824,-21.692052768833855|23|11|60|12.63591401546067| 2|19|20
3741,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXPAS_ROOF_1_2_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-3.509403084986184,-13.623063489546953| 1|13|60|3.4667633403287518|20| 6|60
3745,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX02_PARTITION_3_0_10091,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,8.62321946080668,-90.99979115383899| 7|11|20|65.93197331537557|26|19|10
3749,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX02_PARTITION_4_0_10096,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.2974326037206831,-26.395742752867937| 7|11|20|13.848906491076939|26|19|10
3753,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX02_WALL_2_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-2.1106842798897156,-17.36450947848018| 7|11|20|6.953027220551729|20| 6|20
3757,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX02_PARTITION_5_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-2.709364447833919,-27.119762311993715| 7|11|20|11.840270801422369|16|19|10
3761,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX02_FLOOR_0_0_10018,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.09115523499783639,-0.9789564621765404| 4| 9|10|0.4326227915078863|26|12|30
3765,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX02_FLOOR_0_0_10023,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.973198391546429,-10.886532778277307| 4| 9|10|4.827757762712872|13|19|10
3769,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX02_FLOOR_0_0_10037,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-9.25540718295958,-124.30474299973599| 4| 9|10|64.80766459789212|26|12|30
3773,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXOFX02_ROOF_1_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-8.089442875918401,-75.88242095001769| 7|10|40|31.614284990137226|16|19|10
3777,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX02_PARTITION_2_0_10071,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,17.045370803236606,-43.452314526081398|15|16|60|49.45402440313956|26| 7|30
3781,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX02_PARTITION_5_0_10099,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-6.071998493945774,-30.195779947596067|30|16|60|3.360901823091265|14| 3|60
3785,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX02_WALL_3_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,0.9365835716364207,-40.14709196853317|30|16|20|19.770110164239808|15|22|60
3789,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX02_WALL_4_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-8.952248824573497,-56.39763406248252|30|16|60|10.978195136284917|19| 4|10
3793,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX02_FLOOR_0_0_10057,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.9372201348352256,-4.680146956902271|30|16|20|3.294291347324902|22|19|10
3797,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX02_FLOOR_0_0_10066,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-7.4117402448816069,-41.16118322675851|30|16|20|25.494529133434129|22|19|10
3801,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX02_CEILING_1_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,3.131012765050312,-10.666949997550449|30|15|40|20.472648740866928|22|19|10
3805,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX02_CEILING_1_1_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.23649539813053897,-2.7586757585918408|31|15|60|3.1210032227953645|22|19|10
3809,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX01_PARTITION_3_0_10101,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-1.8876122942389542,-49.319620022681927| 1|13|60|34.14449418513647|21| 9|20
3813,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX01_PARTITION_2_0_10102,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-1.0040613048489802,-25.38700302569458| 1|13|60|18.61453077175504|21| 9|20
3817,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX01_WALL_4_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-1.5460480185664319,-7.706129360900837|30|17|30|3.7398214060999126|21| 9|20
3821,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX01_PARTITION_5_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-1.5082887809291308,-42.19929717234068|30|16|60|27.00023709950879|21| 9|20
3825,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX01_FLOOR_0_0_10050,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-0.8893180442742076,-7.834425463049967|30|17|10|7.437520153966522|30|18|30
3829,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX01_FLOOR_0_0_10058,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,-1.8399845506120907,-18.730574526107327|30|17|10|22.11312876930036|30|18|30
3833,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:1PAXBAX01_CEILING_1_0_0,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,3.44940157150712,-8.248123965379737|16|11|30|21.272788523855703|22|19|10
3837,SAN CRISTOBAL (01-01:31-12),PRIMERAPLANTAALTA:ATRIO1PA_PARTITION_4_0_10105,Surface Inside Face Conduction Heat Transfer Rate [W],Monthly,8,0.02709572504523628,-3.913492061703612|30| 9|50|2.629235373045136|20| 1|60
